"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","vid_id","SearchTerm_cacomistle","SearchTerm_ringtail_cat","SearchTerm_miners_cat","URL","Title","Uploader","Include_studyspecies","Filter_criteria","notes","ringtails_individuals","human_individuals","date_posted","date_recorded","direct feeding","provided_food_type","using human structure","natural foraging","natural_foraged_food_type","foraging human resources","foraged_hr_food_type","human wildlife conflict","activity","HumanInterface","location","latitude","longitude"
"715","JlEtpF-0qts","2014-09-04T12:43:25.000Z","UCNH_B9sfUAjHBKx-uPGRVEQ","Cum gasesti mai repede diamante,aur etc.","Apucatita de facut tnt in modul de supravieturire ..si sapati in jos in forma de cub de 5x5 pana la adancimea de 19,20 cat vreti.","https://i.ytimg.com/vi/JlEtpF-0qts/default.jpg","120","90","https://i.ytimg.com/vi/JlEtpF-0qts/mqdefault.jpg","320","180","https://i.ytimg.com/vi/JlEtpF-0qts/hqdefault.jpg","480","360","Danut George","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","fIr2w9_AfZo","2015-11-02T17:22:46.000Z","UCQQnt1aRVykayQKpSEOuqqg","Kevin MacLeod: Hep Cats","""Hep Cats"" by Kevin MacLeod ~ enjoy it :) Music by Kevin MacLeod // Video by KMA ▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭ ▻ MACLEOD'S ...","https://i.ytimg.com/vi/fIr2w9_AfZo/default.jpg","120","90","https://i.ytimg.com/vi/fIr2w9_AfZo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fIr2w9_AfZo/hqdefault.jpg","480","360","Kevin MacLeod Archive","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","Qjra9ZeMm8k","2013-03-31T02:27:27.000Z","UC7NWC2hmXqoRnUH1VyoHgbw","Tekkit Episode 18: Stronghold mine time!","Here we go more mining!","https://i.ytimg.com/vi/Qjra9ZeMm8k/default.jpg","120","90","https://i.ytimg.com/vi/Qjra9ZeMm8k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Qjra9ZeMm8k/hqdefault.jpg","480","360","JQ 10","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","p4QDn6pSORY","2013-03-19T12:27:57.000Z","UCrH6eoR-hM2gudjo_OboAng","Aesa Plays Tomb Raider 2013 Reboot- Part 6: Shooting and Leaving","Follow me on Twitter @ twitter.com/aesagaming! Thanks for watching my LP of Tomb Raider 2013! Please don't forget to ""like"" this video if you enjoyed it! =)","https://i.ytimg.com/vi/p4QDn6pSORY/default.jpg","120","90","https://i.ytimg.com/vi/p4QDn6pSORY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/p4QDn6pSORY/hqdefault.jpg","480","360","Robincat","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","PWFYXx8o-bs","2016-08-18T13:52:02.000Z","UCUU0lQ29OI18QRNqfy2oPDQ","Live Stream: The Witcher 3: Wild Hunt w/DLCs - The Monster Squad","Help Support this Channel on Patreon: https://www.patreon.com/PaleRider559 Special Thanks to Sand Police and MntDewMania for your Support!","https://i.ytimg.com/vi/PWFYXx8o-bs/default.jpg","120","90","https://i.ytimg.com/vi/PWFYXx8o-bs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PWFYXx8o-bs/hqdefault.jpg","480","360","PaleRider559","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","gLTKzKnRjvY","2013-12-10T14:55:36.000Z","UCVTNZMrrecW043gcNg1rkXg","Cat Financial and Kim Hock Corporation","Learn why the leadership at Kim Hock Corporation in Singapore choose Cat Financial over local banks when it comes to their business needs. To learn more ...","https://i.ytimg.com/vi/gLTKzKnRjvY/default.jpg","120","90","https://i.ytimg.com/vi/gLTKzKnRjvY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gLTKzKnRjvY/hqdefault.jpg","480","360","Cat Financial","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","5aluSFUoL9s","2018-02-02T22:18:27.000Z","UC44NxZa26sg3cFSUBjxCDHA","Salty 4:20 Meme (Reuploaded)","Reuploaded due to some reason that I dunno. Also I'm seriously done stealing ideas, from now on I'm doing remakes and reviews.","https://i.ytimg.com/vi/5aluSFUoL9s/default.jpg","120","90","https://i.ytimg.com/vi/5aluSFUoL9s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5aluSFUoL9s/hqdefault.jpg","480","360","TheThomasLover2002","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","gXeaTRV2PMc","2017-10-22T13:54:29.000Z","UC-NDC9sjHn3I5Qo99Uf4IvA","Interesting Cacomistle Facts","Thanks For Watching Subscribe to become a part of #TeamHealthApta SUBSCRIBE for awesome videos every day!: LIKE us on FACEBOOK: ...","https://i.ytimg.com/vi/gXeaTRV2PMc/default.jpg","120","90","https://i.ytimg.com/vi/gXeaTRV2PMc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gXeaTRV2PMc/hqdefault.jpg","480","360","Health Apta","none",147,"yes","no","no","https://www.youtube.com/watch?v=gXeaTRV2PMc","Interesting Cacomistle Facts","Health Apta","yes","educational",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","BuD-LNI9pFI","2017-01-03T21:11:28.000Z","UCXBOdXqutC_xgiqYuq3jGfA","Discover the cacomistle, strange animal from Central America","The cacomistle looks like a mix between a cat and a racoon. It came to eat in front of our windows at the Los Quetzales ecolodge in Cerro Punta, Panama.","https://i.ytimg.com/vi/BuD-LNI9pFI/default.jpg","120","90","https://i.ytimg.com/vi/BuD-LNI9pFI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/BuD-LNI9pFI/hqdefault.jpg","480","360","James and Laurent's World Travels","none",152,"yes","no","no","https://www.youtube.com/watch?v=BuD-LNI9pFI","Discover the cacomistle, strange animal from Central America","James and Laurent's World Travels","yes",NA,"direct feeding; cacomixtle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","LJ-9QawSwxs","2016-07-01T06:45:59.000Z","UCvGkQVvR-Dx9JE1iPr6o7Kg","THE CUTEST CACOMISTLE EVER!!!??????","Honestly, Let me know if you have seen a cuter one.","https://i.ytimg.com/vi/LJ-9QawSwxs/default.jpg","120","90","https://i.ytimg.com/vi/LJ-9QawSwxs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/LJ-9QawSwxs/hqdefault.jpg","480","360","Stinny","none",204,"yes","no","no","https://www.youtube.com/watch?v=LJ-9QawSwxs","THE CUTEST CACOMISTLE EVER!!!??????","Stinny","yes","captive","interesting comments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","qDAF22zRPYw","2015-07-14T16:18:12.000Z","UClIHawzMOBFQc1QZu2XYuoQ","Conoce más sobre los Cacomixtle","Nuestros amigos de Africam Safari nos dicen un poco más sobre los cacomixtle. 14 de julio 2015 * TE RECOMENDAMOS ESTOS VÍDEOS: Tremenda cornada ...","https://i.ytimg.com/vi/qDAF22zRPYw/default.jpg","120","90","https://i.ytimg.com/vi/qDAF22zRPYw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qDAF22zRPYw/hqdefault.jpg","480","360","Imagen Entretenimiento","none",150,"no","yes","no","https://www.youtube.com/watch?v=qDAF22zRPYw","Conoce más sobre los Cacomixtle","Imagen Entretenimiento","yes","educational","captive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","wcgek9JnbB8","2015-08-25T16:34:36.000Z","UCkH9mgsi4VUIGh_o-27tsWA","Cacomixtle Mexicano","Este hermoso animalito se trepó a la jaula de mis canarios hoy, como la jaula es grande, y tiene techo, sólo veía una cola anillada, así que me puse guantes, ...","https://i.ytimg.com/vi/wcgek9JnbB8/default.jpg","120","90","https://i.ytimg.com/vi/wcgek9JnbB8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wcgek9JnbB8/hqdefault.jpg","480","360","David Castillo Mendoza","none",125,"yes","no","no","https://www.youtube.com/watch?v=wcgek9JnbB8","Cacomixtle Mexicano","David Castillo Mendoza","yes",NA,"went into canary cage; eating eggs",NA,NA,NA,NA,NA,NA,"yes",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA
"727","oZNuIKQhNY0","2014-01-17T13:28:51.000Z","UCzEophwNUIUFoynnPMK8ong","Cacomistle at fruit buffet","This Cacomistle enjoyed our fruit buffet out front of cabin 8, Los Quetzales Ecolodge in the cloud forest of Volcan Baru National Park, Chiriqui, Panama.","https://i.ytimg.com/vi/oZNuIKQhNY0/default.jpg","120","90","https://i.ytimg.com/vi/oZNuIKQhNY0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oZNuIKQhNY0/hqdefault.jpg","480","360","Mike Burrell","none",14,"yes","yes","no","https://www.youtube.com/watch?v=oZNuIKQhNY0","Cacomistle at fruit buffet","Mike Burrell","yes",NA,NA,"1","1",NA,NA,"yes","papaya; watermelon; haracuya; tomate de arbol","yes",NA,NA,NA,NA,NA,"eating","nature tourism lodging","Volcan Baru National Park, Chiriqui, Panama",8.8171436,-82.5316006
"728","AgOjUq_K430","2014-01-11T22:02:17.000Z","UCzEophwNUIUFoynnPMK8ong","Cacomistle eats banana","This Cacomistle grabbed a slice of banana from our deck of Cabin 8 of Los Quetzales Ecolodge in Volcan Baru National Park, Chiriqui, Panama.","https://i.ytimg.com/vi/AgOjUq_K430/default.jpg","120","90","https://i.ytimg.com/vi/AgOjUq_K430/mqdefault.jpg","320","180","https://i.ytimg.com/vi/AgOjUq_K430/hqdefault.jpg","480","360","Mike Burrell","none",15,"yes","no","no","https://www.youtube.com/watch?v=AgOjUq_K430","Cacomistle eats banana","Mike Burrell","yes",NA,NA,"1","1",NA,NA,"yes","banana","yes",NA,NA,NA,NA,NA,"eating","nature tourism lodging","Los Quetzales Ecolodge in Volcan Baru National Park, Chiriqui, Panama",8.8692793,-82.5679886
"729","wrpTM0DpiWw","2018-09-18T22:16:06.000Z","UCGrpo8r6_j-FxPf7NX44h4g","CACOMIXTLE","Todo lo que debes saber sobre ese simpático animalito, endemico y en peligro de extinción.","https://i.ytimg.com/vi/wrpTM0DpiWw/default.jpg","120","90","https://i.ytimg.com/vi/wrpTM0DpiWw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wrpTM0DpiWw/hqdefault.jpg","480","360","Vecinos y Comerciantes Cuajimalpa","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","OUXxd1PrfBc","2011-05-30T08:20:18.000Z","UC7280gU1gClX2pa2HrRsoIw","カコミスル急接近！Cacomistle Immediate approach","東山動植物園にて。カコミスルが、こっちに向かって来る～♪ （2011年1月撮影） http://manyamou.exblog.jp/13762833/ 詳細記事はこちら。","https://i.ytimg.com/vi/OUXxd1PrfBc/default.jpg","120","90","https://i.ytimg.com/vi/OUXxd1PrfBc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/OUXxd1PrfBc/hqdefault.jpg","480","360","manyamou","none",174,"yes","no","no","https://www.youtube.com/watch?v=OUXxd1PrfBc","カコミスル急接近！Cacomistle Immediate approach","manyamou","yes","captive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","FYoRa7t2sqo","2019-04-11T23:19:33.000Z","UCeS0-lI9hkY5EwLKKwLewJw","Animales Mexicanos #6 Cacomistle,Yaguarondi,Venado Temazate,","Nombres científicos (Bassariscus sumichrasti) (Puma yagouarondi) (Mazama temama)","https://i.ytimg.com/vi/FYoRa7t2sqo/default.jpg","120","90","https://i.ytimg.com/vi/FYoRa7t2sqo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FYoRa7t2sqo/hqdefault.jpg","480","360","Erick TOP RODRÍGUEZ APODERADO","none",397,"yes","no","no","https://www.youtube.com/watch?v=FYoRa7t2sqo","Animales Mexicanos #6 Cacomistle,Yaguarondi,Venado Temazate,","Erick TOP RODRÍGUEZ APODERADO","no","Bassariscus sumichrasti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","eFG4wwin0VY","2012-11-04T03:47:23.000Z","UCmLuVcGtrdXKmyqT51SzqfQ","South American Cacomistle","New exhibit. Looks like a ringtail.","https://i.ytimg.com/vi/eFG4wwin0VY/default.jpg","120","90","https://i.ytimg.com/vi/eFG4wwin0VY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eFG4wwin0VY/hqdefault.jpg","480","360","Trevor Morgan","none",211,"yes","no","no","https://www.youtube.com/watch?v=eFG4wwin0VY","South American Cacomistle","Trevor Morgan","yes","captive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","6eOu2DZ3Rhc","2014-07-27T22:44:44.000Z","UCizvnOjiVb2o3cmWP5saDjQ","23. cacomistle, Zio Oxview:  Tiny Toon Adventures: ACME All-Stars - Downtown Playroom","July 2014 - Free Month http://dwellingofduels.net/ https://www.facebook.com/dwellingofduels Dwelling of Duels is a monthly music competition based around ...","https://i.ytimg.com/vi/6eOu2DZ3Rhc/default.jpg","120","90","https://i.ytimg.com/vi/6eOu2DZ3Rhc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/6eOu2DZ3Rhc/hqdefault.jpg","480","360","Dwelling of Duels","none",369,"yes","no","no","https://www.youtube.com/watch?v=6eOu2DZ3Rhc","23. cacomistle, Zio Oxview: Tiny Toon Adventures: ACME All-Stars - Downtown Playroom","Dwelling of Duels","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","g_SueKuMtmw","2007-12-17T03:40:17.000Z","UCEn5plFdoXObSurfeCd9tYQ","CACOMIXTLE CACOMISTLE","El cacomixtle, cacomiztle o cacomistle, es una especie de mamíferos de tamaño medio a pequeño, de color pardo claro, con cola muy larga con una coloración ...","https://i.ytimg.com/vi/g_SueKuMtmw/default.jpg","120","90","https://i.ytimg.com/vi/g_SueKuMtmw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/g_SueKuMtmw/hqdefault.jpg","480","360","zoorop","none",222,"yes","no","no","https://www.youtube.com/watch?v=g_SueKuMtmw","CACOMIXTLE CACOMISTLE","zoorop","yes","captive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","i_LnZFbEK6o","2007-11-16T06:53:51.000Z","UCyIvesZ54k7UpWMB5zP7Snw","cacomistle - The Halls are Empty","from my album PMD. a music video i made of pics from Magfest 5. thanks to sherv for the videos and sunny for the group pic. Magfest 6 will be January 3rd - 6th, ...","https://i.ytimg.com/vi/i_LnZFbEK6o/default.jpg","120","90","https://i.ytimg.com/vi/i_LnZFbEK6o/mqdefault.jpg","320","180","https://i.ytimg.com/vi/i_LnZFbEK6o/hqdefault.jpg","480","360","capcomistle","none",303,"yes","no","no","https://www.youtube.com/watch?v=i_LnZFbEK6o","cacomistle - The Halls are Empty","capcomistle","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","ocgMqaF8-yA","2017-03-30T03:12:44.000Z","UCxqTMX1A_aolKf8vr8h3UJA","Cacomistle","Cacomistle.","https://i.ytimg.com/vi/ocgMqaF8-yA/default.jpg","120","90","https://i.ytimg.com/vi/ocgMqaF8-yA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ocgMqaF8-yA/hqdefault.jpg","480","360","VECUS","none",216,"yes","no","no","https://www.youtube.com/watch?v=ocgMqaF8-yA","Cacomistle","VECUS","yes",NA,"dead?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","XD_MurEkp7s","2008-06-23T02:23:38.000Z","UCs3pyY2gYpXAyYwwhYjqZ3Q","Ringtail Cat - Cacomistle","This is a Central American ringtail cat, also called a Cacomistle. This is another cute little critter who came out to munch on fruit snacks at ""The Lost and Found"" ...","https://i.ytimg.com/vi/XD_MurEkp7s/default.jpg","120","90","https://i.ytimg.com/vi/XD_MurEkp7s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XD_MurEkp7s/hqdefault.jpg","480","360","Mike Mudd","none",16,"yes","yes","no","https://www.youtube.com/watch?v=XD_MurEkp7s","Ringtail Cat - Cacomistle","Mike Mudd","yes",NA,NA,"1","2","2008-06-22",NA,"yes","banana","yes",NA,NA,NA,NA,NA,"eating; tree climbing","nature tourism lodging","""The Lost and Found"" eco-hostel in Panama",8.6746475,-82.2217528
"738","pIfu2OSS5cw","2019-04-02T20:53:43.000Z","UCWHsbcqzv1V3AvoyYZc_Ujw","My Cacomistle drawing!","Created by VideoShow:http://videoshowapp.com/free https://youtu.be/BuD-LNI9pFI.","https://i.ytimg.com/vi/pIfu2OSS5cw/default.jpg","120","90","https://i.ytimg.com/vi/pIfu2OSS5cw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pIfu2OSS5cw/hqdefault.jpg","480","360","Mitsubishi - ToxicClaws","none",599,"yes","no","no","https://www.youtube.com/watch?v=pIfu2OSS5cw","My Cacomistle drawing!","Mitsubishi - ToxicClaws","no","art",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","t2MFjn3slbw","2017-01-16T20:16:24.000Z","UCizvnOjiVb2o3cmWP5saDjQ","10 cacomistle - Super Street Fighter 2 The New Challengers - Jamaica Man","Dwelling of Duels is a monthly music competition based around video game soundtracks. Competitors submit redone versions of game music in which the main ...","https://i.ytimg.com/vi/t2MFjn3slbw/default.jpg","120","90","https://i.ytimg.com/vi/t2MFjn3slbw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/t2MFjn3slbw/hqdefault.jpg","480","360","Dwelling of Duels","none",359,"yes","no","no","https://www.youtube.com/watch?v=t2MFjn3slbw","10 cacomistle - Super Street Fighter 2 The New Challengers - Jamaica Man","Dwelling of Duels","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","p-ZuV5Q8600","2017-02-02T23:33:17.000Z","UCVyc7MDtcaQrUyXU-i0d3zw","el cacomistle // caballo de oro","suarezmusic.","https://i.ytimg.com/vi/p-ZuV5Q8600/default.jpg","120","90","https://i.ytimg.com/vi/p-ZuV5Q8600/mqdefault.jpg","320","180","https://i.ytimg.com/vi/p-ZuV5Q8600/hqdefault.jpg","480","360","suarezmusicoax","none",683,"yes","no","no","https://www.youtube.com/watch?v=p-ZuV5Q8600","el cacomistle // caballo de oro","suarezmusicoax","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","jQbK5GjPud0","2017-01-16T20:36:55.000Z","UCizvnOjiVb2o3cmWP5saDjQ","16 cacomistle - Nadia Secret of the Blue Water - Untitled","Dwelling of Duels is a monthly music competition based around video game soundtracks. Competitors submit redone versions of game music in which the main ...","https://i.ytimg.com/vi/jQbK5GjPud0/default.jpg","120","90","https://i.ytimg.com/vi/jQbK5GjPud0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/jQbK5GjPud0/hqdefault.jpg","480","360","Dwelling of Duels","none",364,"yes","no","no","https://www.youtube.com/watch?v=jQbK5GjPud0","16 cacomistle - Nadia Secret of the Blue Water - Untitled","Dwelling of Duels","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","YhBCRWnLIZE","2012-09-15T13:14:46.000Z","UCoJKkkDR8Bw9WbqI2alsZxQ","Central American Cacomistle (Bassariscus sumichrasti)","We found this Central American Cacomistle (Bassariscus sumichrasti) while conducting owl surveys on Volcan Irazu, at 2600m.","https://i.ytimg.com/vi/YhBCRWnLIZE/default.jpg","120","90","https://i.ytimg.com/vi/YhBCRWnLIZE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YhBCRWnLIZE/hqdefault.jpg","480","360","Ernesto Carman","none",399,"yes","no","no","https://www.youtube.com/watch?v=YhBCRWnLIZE","Central American Cacomistle (Bassariscus sumichrasti)","Ernesto Carman","no","Bassariscus sumichrasti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","Y7T_21z8DQE","2014-09-16T03:47:23.000Z","UCcsmtMZqHDoYO8v9x5_ibbA","Coati or Cacomistle?","I saw this mammal whilst out walking along a trail near to the Corcovado National Park, Costa Rica.","https://i.ytimg.com/vi/Y7T_21z8DQE/default.jpg","120","90","https://i.ytimg.com/vi/Y7T_21z8DQE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Y7T_21z8DQE/hqdefault.jpg","480","360","Peter Griffith","none",634,"yes","no","no","https://www.youtube.com/watch?v=Y7T_21z8DQE","Coati or Cacomistle?","Peter Griffith","no","coati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","ye_G5jZsdfM","2016-09-16T07:25:23.000Z","UCJ_wCNzChsqquEDjVQhiSbA","Cacomistle","Video Software we use: https://amzn.to/2KpdCQF Ad-free videos. You can support us by purchasing something through our Amazon-Url, thanks :) The ...","https://i.ytimg.com/vi/ye_G5jZsdfM/default.jpg","120","90","https://i.ytimg.com/vi/ye_G5jZsdfM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ye_G5jZsdfM/hqdefault.jpg","480","360","WikiWikiup","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","gAN4G5ro6Z4","2009-05-22T14:40:44.000Z","UCymPHBmUY9jlIvSrDn4OF5Q","Cacomistle, banana love","","https://i.ytimg.com/vi/gAN4G5ro6Z4/default.jpg","120","90","https://i.ytimg.com/vi/gAN4G5ro6Z4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gAN4G5ro6Z4/hqdefault.jpg","480","360","7xjinxed","none",243,"yes","no","no","https://www.youtube.com/watch?v=gAN4G5ro6Z4","Cacomistle, banana love","7xjinxed","no","kinkajou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","OZkv6GpnxLo","2017-01-16T20:56:10.000Z","UCizvnOjiVb2o3cmWP5saDjQ","17 cacomistle - Super Mario Bros 3 - Toot On This Whistle","Dwelling of Duels is a monthly music competition based around video game soundtracks. Competitors submit redone versions of game music in which the main ...","https://i.ytimg.com/vi/OZkv6GpnxLo/default.jpg","120","90","https://i.ytimg.com/vi/OZkv6GpnxLo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/OZkv6GpnxLo/hqdefault.jpg","480","360","Dwelling of Duels","none",367,"yes","no","no","https://www.youtube.com/watch?v=OZkv6GpnxLo","17 cacomistle - Super Mario Bros 3 - Toot On This Whistle","Dwelling of Duels","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","PBxD88vT6Is","2017-01-16T20:52:34.000Z","UCizvnOjiVb2o3cmWP5saDjQ","ZZ cacomistle - Mario Kart Double Dash - 4th Place Finish","Dwelling of Duels is a monthly music competition based around video game soundtracks. Competitors submit redone versions of game music in which the main ...","https://i.ytimg.com/vi/PBxD88vT6Is/default.jpg","120","90","https://i.ytimg.com/vi/PBxD88vT6Is/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PBxD88vT6Is/hqdefault.jpg","480","360","Dwelling of Duels","none",382,"yes","no","no","https://www.youtube.com/watch?v=PBxD88vT6Is","ZZ cacomistle - Mario Kart Double Dash - 4th Place Finish","Dwelling of Duels","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","mRziO2jOYRs","2015-03-02T07:56:45.000Z","UCwo_pNsPgyF8j7Rih73_2wg","How to Pronounce Cacomistle","This video shows you how to pronounce Cacomistle.","https://i.ytimg.com/vi/mRziO2jOYRs/default.jpg","120","90","https://i.ytimg.com/vi/mRziO2jOYRs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mRziO2jOYRs/hqdefault.jpg","480","360","Pronunciation Guide","none",648,"yes","no","no","https://www.youtube.com/watch?v=mRziO2jOYRs","How to Pronounce Cacomistle","Pronunciation Guide","no","pronounciation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","IxR6COWp9ag","2010-04-12T05:09:59.000Z","UCyIvesZ54k7UpWMB5zP7Snw","cacomistle - Asami31","I decided to make a song using the audio from Asami and Cay. More songs at http://hotdogstorm.com/cacomistle.","https://i.ytimg.com/vi/IxR6COWp9ag/default.jpg","120","90","https://i.ytimg.com/vi/IxR6COWp9ag/mqdefault.jpg","320","180","https://i.ytimg.com/vi/IxR6COWp9ag/hqdefault.jpg","480","360","capcomistle","none",302,"yes","no","no","https://www.youtube.com/watch?v=IxR6COWp9ag","cacomistle - Asami31","capcomistle","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","SZnt16Lsh4s","2016-08-20T18:00:59.000Z","UCVX38eIFpfIEVSB0UI3Y17w","05 El Cacomistle - Grupo Caballo de Oro","Álbum 2015 ""Con sentimiento y sabor"" grupo Caballo de Oro de Miahuatlán Oaxaca. Contrataciones Directas - 951 169 49 76 - 951 145 02 56 - 951 134 79 88.","https://i.ytimg.com/vi/SZnt16Lsh4s/default.jpg","120","90","https://i.ytimg.com/vi/SZnt16Lsh4s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SZnt16Lsh4s/hqdefault.jpg","480","360","JordanCMO","none",547,"yes","no","no","https://www.youtube.com/watch?v=SZnt16Lsh4s","05 El Cacomistle - Grupo Caballo de Oro","JordanCMO","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
